Customer ID,Loan Sanction Amount (USD)
C-31747,48666.55
C-10264,0.0
C-22593,75276.71
C-6457,16262.78
C-49382,60688.59
C-48322,38102.11
C-30083,57071.14
C-33736,24123.54
C-14514,56543.93
C-47895,0.0
C-46058,37255.6
C-10409,164576.17
C-36999,35491.83
C-46147,0.0
C-7830,62197.9
C-15890,8081.96
C-13225,62385.23
C-30072,159634.91
C-26769,57449.32
C-9297,46252.59
C-48807,5728.1
C-17644,49049.66
C-407,0.0
C-13485,56252.38
C-3921,112029.8
C-20504,105892.19
C-10949,46061.9
C-26961,73920.77
C-12129,24739.18
C-1587,41563.27
C-12661,0.0
C-45602,110314.62
C-43345,0.0
C-23204,31242.09
C-35662,14121.16
C-16935,5934.81
C-18143,118359.22
C-8752,130187.54
C-27650,15635.0
C-30398,88008.45
C-16528,58931.66
C-49874,104829.87
C-7213,22931.71
C-30377,70624.02
C-26682,11105.33
C-26509,106193.44
C-48384,0.0
C-31429,38146.4
C-21613,0.0
C-27515,29096.21
C-48274,210726.88
C-5091,65958.97
C-3707,110476.35
C-419,42639.7
C-16844,24275.93
C-12748,0.0
C-39683,88481.64
C-17356,24720.38
C-14964,6884.28
C-15908,144039.57
C-49439,0.0
C-651,88410.8
C-20151,54431.89
C-41459,0.0
C-21301,63857.49
C-34002,189296.78
C-49015,13991.7
C-17419,85774.21
C-20315,51086.65
C-45808,165884.74
C-27311,10538.09
C-47577,15131.59
C-7419,143365.34
C-38286,11028.87
C-8149,20303.57
C-11809,41009.48
C-2676,188653.07
C-4571,31814.58
C-35983,44946.86
C-29940,0.0
C-30745,22967.9
C-14591,22383.03
C-32990,124384.59
C-38072,38569.14
C-22370,50197.06
C-24894,46084.97
C-10668,63484.52
C-42782,102282.62
C-7270,48624.64
C-32522,76151.86
C-33627,150915.2
C-39977,27218.47
C-27020,24121.62
C-2051,25609.2
C-33571,24905.77
C-33036,51967.16
C-37096,0.0
C-20998,0.0
C-33479,0.0
C-11202,114906.36
C-29404,38207.01
C-10719,48206.27
C-23570,21601.69
C-15740,4695.67
C-23697,56214.94
C-655,199532.81
C-9762,30906.09
C-18169,63510.86
C-22297,34087.68
C-5567,21655.37
C-11368,61144.93
C-1422,32900.59
C-9698,42009.14
C-35210,106638.03
C-12067,32111.77
C-38734,23048.2
C-4910,133402.45
C-33860,0.0
C-15362,63140.54
C-39999,43761.87
C-43523,14728.81
C-39121,38920.64
C-47395,542.49
C-41966,2768.88
C-1974,0.0
C-44911,0.0
C-32501,36116.2
C-11541,48542.35
C-6722,24036.21
C-14869,47920.32
C-37900,78079.65
C-1153,81714.04
C-40710,77177.19
C-14903,54520.02
C-41500,0.0
C-32037,75147.55
C-34596,56572.42
C-44958,31048.34
C-18829,31292.61
C-27125,5722.21
C-15581,9137.12
C-20958,46368.89
C-21420,44325.55
C-27294,23647.68
C-37187,108787.91
C-42472,0.0
C-37987,42239.71
C-35409,14465.36
C-37636,53071.24
C-25977,39802.2
C-349,75685.35
C-37684,40809.72
C-545,47637.9
C-46075,67065.85
C-22963,41917.06
C-45224,31425.79
C-9691,9620.4
C-665,80598.99
C-44273,0.0
C-8558,69913.2
C-12401,65667.17
C-14660,77988.59
C-2343,22866.94
C-23633,47443.96
C-32418,14255.32
C-39914,68289.17
C-40581,0.0
C-26713,52901.37
C-30567,104159.91
C-11871,97941.76
C-27591,31386.08
C-19017,112312.95
C-13134,22744.88
C-27647,49253.29
C-42929,0.0
C-49561,75716.28
C-21327,26905.9
C-26096,30944.09
C-7967,49729.64
C-10957,17729.2
C-44822,44394.27
C-41350,90154.24
C-44455,0.0
C-2219,46754.35
C-38659,45546.01
C-46883,24969.23
C-271,109709.61
C-42359,68872.74
C-29117,48044.84
C-44553,24791.94
C-19647,68320.2
C-24423,10446.54
C-30470,21404.38
C-48469,0.0
C-23634,170409.06
C-12484,131172.9
C-26020,126835.65
C-12295,49203.05
C-23128,45991.95
C-21087,80689.22
C-31722,14060.12
C-36036,0.0
C-38726,102814.45
C-22769,84487.25
C-39905,105398.42
C-27197,113800.41
C-32403,57686.44
C-14700,89587.76
C-21284,36652.18
C-12528,14891.14
C-12508,46419.15
C-7149,107602.06
C-3119,28642.79
C-35807,1748.22
C-20568,4410.69
C-8901,20422.19
C-35925,63841.84
C-44322,103761.34
C-24132,0.0
C-25625,65177.95
C-16321,44330.44
C-18295,71457.46
C-39422,0.0
C-45473,55375.23
C-12598,29208.19
C-23482,17514.84
C-34508,26651.2
C-4928,47801.16
C-41577,33068.33
C-10220,23873.44
C-30789,85775.91
C-49027,57046.13
C-616,27562.52
C-26530,83534.17
C-38580,47357.23
C-30934,90741.93
C-13941,97104.86
C-2102,88316.0
C-26503,61723.9
C-19116,50264.77
C-44139,0.0
C-24023,85620.94
C-49900,0.0
C-5608,0.0
C-25790,71774.81
C-33294,54199.61
C-844,101190.2
C-12314,29034.98
C-21076,87523.16
C-38308,0.0
C-45897,17043.02
C-1174,7760.09
C-4681,64418.07
C-41312,0.0
C-204,0.0
C-16893,29935.77
C-3423,14057.94
C-29932,3387.26
C-42203,0.0
C-19862,73026.99
C-17005,0.0
C-32840,60311.33
C-42305,20384.93
C-47626,102817.62
C-5137,25898.06
C-41509,4854.27
C-37090,23974.3
C-12812,139823.21
C-4228,31903.05
C-23045,15585.63
C-7795,47905.66
C-30309,80081.36
C-30894,179272.04
C-39571,58281.18
C-36240,60076.22
C-44170,0.0
C-22271,70238.09
C-36190,39161.41
C-9667,81699.03
C-5604,5660.12
C-24624,155183.7
C-20424,48996.98
C-332,15540.75
C-22201,36653.12
C-28999,179099.98
C-33927,49720.59
C-45168,69417.14
C-12640,15203.79
C-42180,0.0
C-26233,37542.26
C-32360,30552.3
C-34524,56685.6
C-4035,57732.82
C-25494,158543.99
C-24585,80717.46
C-14223,14355.06
C-18195,89050.72
C-1158,69523.06
C-46292,35699.3
C-16225,34648.83
C-26790,52687.3
C-32448,136324.87
C-31828,21539.62
C-36479,93833.17
C-7466,102087.95
C-9461,25902.54
C-20937,43191.22
C-47661,0.0
C-696,45791.93
C-28575,9260.06
C-15255,103093.05
C-23750,117563.1
C-33364,7966.26
C-14477,72859.15
C-32425,61889.92
C-24700,70807.99
C-9874,49136.12
C-4459,54712.01
C-35676,98764.76
C-29818,20285.23
C-13986,0.0
C-36652,35473.08
C-1383,0.0
C-6847,55126.53
C-21254,39053.08
C-48417,2219.35
C-17265,34432.34
C-37401,118682.64
C-18957,60387.28
C-11713,26986.2
C-12069,3641.52
C-10705,26787.94
C-980,114669.87
C-16041,25361.36
C-18454,61261.95
C-19746,39207.33
C-41270,50327.2
C-26892,22010.55
C-3367,86938.78
C-42072,66478.62
C-12593,49967.63
C-35875,129777.75
C-3655,101361.96
C-44064,0.0
C-19745,48941.88
C-47778,0.0
C-32354,22849.55
C-14690,41278.83
C-2436,67134.05
C-9195,28724.59
C-10996,17887.14
C-46446,62233.85
C-47727,0.0
C-44440,25356.52
C-38768,61628.55
C-44458,47966.0
C-28022,66262.09
C-1833,62574.34
C-44048,0.0
C-43581,38375.29
C-11836,104829.12
C-40238,114804.53
C-9540,46838.97
C-24295,95952.27
C-11870,16537.22
C-9176,0.0
C-491,70953.03
C-46211,0.0
C-19575,26003.09
C-20477,37423.26
C-7549,0.0
C-13827,739.78
C-2521,0.0
C-22928,20849.28
C-34367,52329.9
C-44143,77404.08
C-32305,41105.07
C-22982,60893.39
C-8570,28609.35
C-47762,22271.63
C-15745,38405.64
C-45348,0.0
C-24749,79456.56
C-2886,77700.66
C-44644,9941.65
C-42030,0.0
C-2422,118151.71
C-44592,16380.24
C-7337,35143.95
C-16799,45564.11
C-1496,8588.11
C-4487,32043.69
C-21362,68682.83
C-11718,47410.39
C-38186,44979.79
C-26635,46681.08
C-20721,30295.03
C-10600,23578.52
C-13269,115819.88
C-40699,61481.7
C-10456,22271.31
C-2914,44021.91
C-26715,20934.85
C-40359,0.0
C-12470,16883.57
C-19880,165389.84
C-43675,0.0
C-21623,45778.46
C-5701,67665.83
C-19785,43363.14
C-28535,0.0
C-7575,65012.68
C-8713,37594.92
C-5556,41441.22
C-8333,23853.81
C-39849,122251.16
C-45164,0.0
C-37717,7022.52
C-48544,0.0
C-44768,0.0
C-47782,63966.62
C-7443,16575.33
C-23911,70497.09
C-38369,116018.19
C-17243,18445.04
C-29150,28848.33
C-23906,20401.28
C-33285,0.0
C-45544,0.0
C-17712,28578.54
C-43525,125729.44
C-5201,0.0
C-45293,0.0
C-40814,15787.92
C-9763,50935.38
C-31173,90215.51
C-43912,63432.41
C-35267,11896.63
C-24883,51237.25
C-47583,0.0
C-4364,40031.6
C-38468,67049.96
C-31953,91239.48
C-8119,11215.65
C-36820,0.0
C-27132,3328.22
C-12158,48381.42
C-24229,76849.09
C-45092,35688.67
C-11256,31027.11
C-32078,62914.8
C-26805,22982.28
C-6587,85646.8
C-16375,0.0
C-38872,10419.66
C-11666,111489.1
C-47971,0.0
C-1758,29744.08
C-47270,0.0
C-44497,0.0
C-45485,0.0
C-11999,54227.64
C-40569,98254.15
C-19737,31622.17
C-5142,21110.84
C-32906,68185.08
C-16349,64198.06
C-24711,62339.11
C-30833,33349.78
C-43492,89639.4
C-5421,99674.1
C-34082,26300.23
C-2721,16202.02
C-34369,112464.4
C-32260,41728.18
C-31597,60058.83
C-4752,30022.61
C-32455,34354.25
C-40491,106327.08
C-14873,75836.29
C-21551,73753.12
C-8116,8527.49
C-16330,16627.62
C-4802,120105.05
C-45841,166445.12
C-13061,185803.8
C-16078,81370.21
C-5128,12948.07
C-46631,46870.14
C-27368,193587.15
C-21132,10298.86
C-5243,143246.61
C-25764,39302.97
C-49433,46044.35
C-30765,52224.94
C-5941,83527.0
C-44619,12267.53
C-31269,70868.53
C-17795,25832.24
C-15688,63446.8
C-3289,108975.72
C-44648,0.0
C-13060,38480.78
C-11363,13769.63
C-25003,87629.94
C-1404,0.0
C-18505,68221.3
C-32860,65579.61
C-1226,20352.51
C-45141,69280.86
C-9143,195369.96
C-4323,79607.83
C-1521,77712.68
C-41180,34436.96
C-20947,49231.01
C-40770,43679.69
C-44128,96652.43
C-1630,118961.97
C-18626,23221.21
C-47404,14384.3
C-12049,0.0
C-14855,15913.65
C-16168,43114.13
C-29548,16294.48
C-28599,25679.58
C-11596,19521.76
C-12999,44618.91
C-30638,0.0
C-39867,56967.75
C-31751,84669.4
C-12493,94350.94
C-12584,48164.85
C-24518,50861.63
C-15630,7775.29
C-27867,209918.77
C-10871,40965.55
C-25085,9180.37
C-18875,49038.89
C-30658,113863.21
C-49159,75224.32
C-30612,12470.22
C-20638,0.0
C-42246,0.0
C-24381,0.0
C-48996,0.0
C-16822,137287.31
C-34881,85892.08
C-9465,21245.34
C-27607,27006.51
C-28342,67162.33
C-49082,0.0
C-20508,41147.54
C-18024,244338.1
C-6366,99488.24
C-37311,19187.29
C-15345,64264.43
C-26306,46989.03
C-5597,70590.36
C-44609,0.0
C-49706,74878.98
C-45156,6563.18
C-41522,0.0
C-39836,26466.16
C-22916,42684.58
C-30038,37308.13
C-40372,16484.86
C-12627,81689.41
C-17313,32136.98
C-37382,15154.68
C-1339,42038.36
C-13271,63754.82
C-40538,91819.61
C-35220,78296.08
C-43686,0.0
C-192,78426.92
C-12818,16529.88
C-45205,56543.33
C-7119,27037.78
C-231,0.0
C-4578,90778.65
C-33810,51889.47
C-34686,48574.83
C-14796,51747.67
C-6032,32258.31
C-48521,36915.85
C-20155,0.0
C-33183,51467.99
C-21120,87351.56
C-18946,45177.94
C-26257,14634.44
C-15373,111021.89
C-47420,92787.7
C-44269,0.0
C-20954,16715.6
C-35151,81063.74
C-44362,125912.06
C-5186,50853.35
C-8524,115594.17
C-31471,70761.05
C-46447,0.0
C-31885,118523.09
C-32012,18342.3
C-20566,76303.2
C-2866,82805.58
C-31098,68945.05
C-18638,72516.92
C-33504,18714.34
C-34261,9403.2
C-28562,141941.65
C-25802,1698.77
C-18543,15851.2
C-9190,36828.57
C-6975,34743.63
C-4525,0.0
C-8202,164432.34
C-17884,22925.69
C-11245,110540.67
C-36274,23801.49
C-16046,56095.87
C-20706,105717.5
C-42720,0.0
C-49694,62677.83
C-42274,43729.37
C-4679,53405.18
C-2685,0.0
C-6075,201965.68
C-36249,39813.68
C-21360,21156.48
C-7201,15170.43
C-37945,97029.42
C-11873,14115.97
C-18214,60720.1
C-9126,50471.84
C-39294,39686.39
C-43968,32331.59
C-30647,26150.01
C-40754,196148.48
C-10100,50769.65
C-48747,60947.35
C-15454,53438.98
C-22631,49809.58
C-1641,103557.1
C-1568,19014.58
C-22433,7616.32
C-1662,61887.45
C-39656,44768.15
C-37204,125226.4
C-15617,62907.45
C-24856,48237.42
C-35738,4914.03
C-1620,54267.4
C-32791,25453.03
C-38273,18773.78
C-45008,28286.23
C-43112,0.0
C-34100,114074.29
C-36943,71380.04
C-46033,1830.84
C-25330,43680.68
C-20205,26792.2
C-321,1951.74
C-21310,39889.27
C-8746,38735.67
C-30668,64882.35
C-4868,0.0
C-32426,63089.25
C-22352,97930.72
C-335,38980.9
C-3079,11813.87
C-4865,130485.37
C-48396,11100.9
C-29927,28945.27
C-45515,0.0
C-28098,62308.55
C-1212,0.0
C-16462,0.0
C-39807,38998.37
C-293,0.0
C-33495,27095.12
C-31600,63240.5
C-18197,121505.51
C-5828,102520.87
C-48356,46779.23
C-22272,68675.28
C-14743,9303.37
C-2128,31203.5
C-44523,166410.36
C-36523,69702.07
C-9586,78032.19
C-5136,0.0
C-6830,23842.24
C-12713,59074.35
C-45482,133636.39
C-46048,19071.08
C-45773,187491.93
C-12973,26520.09
C-3693,74176.48
C-20620,85605.89
C-19375,0.0
C-16596,28734.06
C-11867,206746.68
C-46864,0.0
C-28179,85075.62
C-31877,0.0
C-24366,69120.69
C-46534,0.0
C-2880,41637.62
C-19958,10691.01
C-19791,23817.94
C-44929,0.0
C-45282,0.0
C-7350,23823.97
C-46396,93778.37
C-12456,103166.2
C-9311,61102.49
C-39689,29921.66
C-10222,5044.75
C-2783,24546.62
C-33971,7728.39
C-8720,0.0
C-38029,134642.19
C-74,148622.94
C-43255,26815.57
C-38272,0.0
C-39462,19781.27
C-16673,74615.99
C-27320,27214.12
C-30291,143951.29
C-40017,53549.42
C-33492,54280.74
C-12243,0.0
C-33872,36008.46
C-13988,22688.29
C-21472,85707.93
C-17769,77164.65
C-10045,45127.59
C-9603,22719.72
C-31076,48819.54
C-19713,33040.22
C-36714,48900.17
C-44826,0.0
C-32247,18793.51
C-29361,12865.55
C-585,0.0
C-40935,29635.95
C-10851,36434.35
C-10710,108071.97
C-13375,18401.32
C-16472,86831.21
C-5500,159443.77
C-1900,0.0
C-22712,21108.52
C-14778,20908.89
C-48257,0.0
C-15447,214904.26
C-17302,78321.73
C-8406,43769.27
C-20982,59038.35
C-37045,22501.8
C-44491,114088.37
C-45662,56621.97
C-32565,0.0
C-3261,49439.06
C-27359,61898.84
C-36833,59141.71
C-23712,52120.05
C-22131,27175.82
C-18495,42254.97
C-12647,63225.16
C-23757,75568.93
C-45802,35772.3
C-23505,23089.19
C-34605,64242.5
C-7130,88179.63
C-39405,37773.8
C-23589,24739.67
C-3925,46830.7
C-35906,9910.84
C-28987,28678.82
C-4416,81522.3
C-30536,0.0
C-18072,0.0
C-19522,25919.94
C-22802,28850.62
C-42828,0.0
C-16996,12425.51
C-9201,44005.69
C-9752,27667.59
C-4797,114925.15
C-10466,32058.9
C-7065,51496.76
C-13259,15119.8
C-49123,33185.02
C-16530,20794.6
C-2039,148605.92
C-46189,0.0
C-23370,171241.76
C-44934,12094.93
C-43469,0.0
C-45999,39621.1
C-25760,20431.97
C-13918,43495.11
C-6876,61857.21
C-13146,112844.93
C-30677,63012.76
C-542,22703.37
C-19135,123142.57
C-30261,56506.24
C-39745,37561.53
C-17659,43368.84
C-3616,62107.59
C-1503,1229.37
C-39093,48202.89
C-18661,0.0
C-9446,52032.45
C-18380,51658.91
C-37452,49283.65
C-41342,1568.01
C-22671,74868.05
C-32850,98305.61
C-45243,0.0
C-22034,78630.43
C-8295,184964.17
C-41284,0.0
C-13889,17097.23
C-40587,84365.04
C-14680,80262.32
C-14601,53860.73
C-12160,10423.96
C-12993,10345.65
C-28088,27121.56
C-31612,0.0
C-3126,47384.84
C-15751,9491.88
C-47508,0.0
C-24939,62159.4
C-6882,33872.39
C-21788,51946.33
C-43964,85980.97
C-30266,35301.69
C-6394,108030.38
C-43533,0.0
C-14791,16363.34
C-11403,51271.55
C-17464,108791.13
C-4557,46123.08
C-38303,81510.84
C-49452,185350.8
C-20364,31704.09
C-15849,53717.4
C-8725,29516.56
C-34804,84050.92
C-35979,10422.37
C-12499,85146.46
C-43198,0.0
C-28225,44603.45
C-29397,102033.25
C-4895,53350.45
C-2756,33864.64
C-33111,63421.49
C-22333,17462.43
C-46087,20058.68
C-47578,0.0
C-27114,24779.83
C-34894,25904.5
C-46586,0.0
C-23494,171414.11
C-1371,49908.23
C-1777,8269.61
C-14598,58897.51
C-18344,180177.5
C-10418,117983.43
C-43572,86946.46
C-13850,42499.68
C-11983,0.0
C-39356,40377.83
C-34201,12615.5
C-9830,24897.57
C-23286,112805.97
C-48239,126263.23
C-25950,57389.72
C-11209,38483.62
C-22152,9989.0
C-6568,120735.38
C-43322,0.0
C-26001,93812.19
C-16686,13818.08
C-17438,23850.84
C-38514,55899.47
C-27084,8867.02
C-12029,20106.66
C-34453,40413.52
C-790,74296.39
C-540,30575.44
C-25886,53784.61
C-748,0.0
C-49052,0.0
C-20748,76256.39
C-22844,87287.78
C-17684,39546.75
C-32068,132138.58
C-47144,36202.3
C-5269,42161.91
C-41929,2004.3
C-20659,39735.51
C-38934,64865.67
C-4341,49431.66
C-32764,78871.43
C-13537,56076.19
C-33858,84972.96
C-26207,80628.12
C-40431,46459.28
C-1944,26909.44
C-42119,26891.21
C-48626,0.0
C-43466,68316.63
C-43375,0.0
C-37348,98826.42
C-27985,30479.67
C-41158,78668.37
C-39772,18284.5
C-5730,179696.28
C-22109,13580.67
C-16865,0.0
C-30518,78541.82
C-36477,2071.06
C-2996,26417.69
C-47730,30419.32
C-3383,41273.16
C-4499,209658.84
C-39170,8490.87
C-32572,42872.91
C-27029,58405.14
C-23996,21434.9
C-9186,36164.71
C-31430,119519.28
C-42911,686.11
C-6652,64723.23
C-45068,0.0
C-6698,130210.55
C-41781,278.82
C-17272,8218.86
C-20690,105839.61
C-6718,102011.33
C-9948,59000.44
C-34767,38763.45
C-7524,32573.51
C-38371,23650.85
C-49630,23592.99
C-34721,74247.7
C-16406,33044.02
C-21203,89103.65
C-9130,0.0
C-20795,55912.56
C-26586,55552.45
C-26043,6972.92
C-32959,17617.4
C-46553,0.0
C-16456,32715.48
C-422,50848.56
C-33286,0.0
C-34153,163008.78
C-43953,134899.1
C-25147,41992.89
C-42535,103742.06
C-39156,10495.5
C-43046,44693.41
C-42036,49338.36
C-41166,39672.51
C-14368,60842.6
C-17694,16858.69
C-8236,18561.85
C-10111,23304.79
C-47293,0.0
C-37770,16271.25
C-25680,30776.43
C-18853,0.0
C-38507,0.0
C-10375,52309.71
C-31550,110637.48
C-6402,108371.06
C-1205,27870.54
C-48238,96753.31
C-47533,0.0
C-5628,13348.82
C-49950,0.0
C-21892,98787.63
C-31802,9524.01
C-9981,73806.69
C-38162,18174.74
C-113,24684.37
C-32238,0.0
C-29780,45580.67
C-3903,50974.11
C-24544,45086.09
C-14722,50869.36
C-45180,61336.72
C-28411,16301.42
C-28765,15428.2
C-35765,30517.54
C-19338,0.0
C-21186,81630.39
C-8559,77126.82
C-19926,69601.11
C-21566,65303.92
C-42362,446.65
C-46746,42097.53
C-21480,151458.26
C-17207,136014.78
C-3752,0.0
C-26750,49143.25
C-42333,0.0
C-7896,5730.89
C-10811,47672.23
C-20053,29295.71
C-16910,196223.67
C-23003,0.0
C-18549,29947.2
C-23408,80606.32
C-3759,48037.95
C-27064,45489.77
C-28446,123294.2
C-29377,8149.99
C-852,35640.05
C-5004,16620.91
C-34845,24275.11
C-44670,65966.33
C-44781,26398.64
C-19127,63549.9
C-16352,0.0
C-12578,23608.11
C-25964,56363.68
C-44637,0.0
C-18099,47547.61
C-48855,120502.71
C-29167,101966.6
C-37656,29207.93
C-26061,41012.66
C-48752,204216.19
C-12380,36073.28
C-29922,0.0
C-10156,18820.36
C-7535,80931.64
C-37505,9870.49
C-34293,0.0
C-6411,37578.34
C-38278,28696.94
C-25653,37597.56
C-41325,0.0
C-8162,0.0
C-4249,0.0
C-20143,119253.15
C-49575,19981.39
C-7314,19428.75
C-47737,0.0
C-20238,15428.3
C-4620,28229.98
C-6665,13143.7
C-14913,36244.53
C-47135,45017.46
C-6317,30371.55
C-29229,96044.96
C-42867,63584.62
C-13823,58624.79
C-45534,60739.19
C-2924,0.0
C-36625,29256.89
C-4540,111961.7
C-11881,158580.95
C-49983,117713.33
C-40799,106355.07
C-5975,59875.8
C-39813,39479.46
C-95,25247.05
C-42381,0.0
C-9708,132019.6
C-11580,17186.4
C-1967,13203.14
C-573,44542.98
C-13590,44888.78
C-28048,27135.62
C-18028,44318.59
C-15822,28974.12
C-46175,0.0
C-21268,35745.23
C-49104,0.0
C-22816,79081.63
C-7465,48533.81
C-19027,0.0
C-49415,0.0
C-48866,0.0
C-4563,0.0
C-7189,29080.18
C-26692,24215.95
C-923,11882.98
C-28734,13284.96
C-47976,31944.13
C-43479,39452.84
C-24745,64761.43
C-6023,47781.6
C-37362,63107.14
C-8719,46483.28
C-1463,59172.3
C-43229,47870.03
C-10369,20125.07
C-28618,7846.13
C-47986,44700.01
C-29386,32068.53
C-20589,0.0
C-9430,15384.8
C-10171,28804.2
C-15623,56792.56
C-27510,201474.79
C-26369,132178.81
C-37334,22279.14
C-39521,0.0
C-2107,32693.68
C-41468,0.0
C-5666,68966.83
C-10202,117112.19
C-31626,41839.52
C-23502,10322.52
C-46776,0.0
C-5024,150289.25
C-17261,66427.98
C-21079,41197.48
C-46733,23347.22
C-41975,0.0
C-23547,56266.31
C-35900,0.0
C-39742,18221.51
C-28685,45136.01
C-16077,33558.93
C-42722,0.0
C-12388,0.0
C-44073,2857.23
C-26532,28613.44
C-42159,0.0
C-33610,29199.87
C-43475,130056.19
C-28365,25297.21
C-27699,0.0
C-115,0.0
C-7918,25788.46
C-29741,25730.2
C-7043,83152.46
C-19578,49698.05
C-29755,12629.05
C-21912,39376.99
C-18789,56390.72
C-47738,0.0
C-18297,43368.84
C-807,16366.01
C-34244,85338.78
C-15376,64140.8
C-35608,0.0
C-3882,57197.34
C-21475,132682.73
C-15501,14906.54
C-2942,33894.66
C-24533,42061.93
C-11978,84376.79
C-1288,0.0
C-27196,25195.11
C-12399,18668.68
C-9525,121949.79
C-46079,0.0
C-17913,30599.23
C-16140,12140.87
C-29040,26892.08
C-12997,47621.93
C-3271,106890.27
C-28079,25240.3
C-44808,61523.61
C-44623,0.0
C-27188,30776.02
C-25426,55369.08
C-34667,7969.13
C-2041,34378.99
C-13275,46367.65
C-25203,34311.0
C-16308,26879.74
C-34674,38821.69
C-46440,71809.5
C-22296,31478.19
C-42786,0.0
C-7659,35773.04
C-16151,48731.97
C-10039,69512.88
C-2582,49070.26
C-39877,40180.31
C-9046,16182.02
C-23933,78690.18
C-13689,116002.94
C-26847,45080.95
C-1899,13879.63
C-38135,0.0
C-48293,554.17
C-42330,24486.79
C-29106,68306.67
C-21664,47031.14
C-12616,66279.55
C-4275,30129.37
C-25359,11923.65
C-28648,6925.21
C-22227,61658.81
C-27006,0.0
C-29568,19387.13
C-24379,123145.69
C-19938,175231.41
C-26608,63961.9
C-48190,0.0
C-1533,14570.35
C-8519,111790.49
C-29128,68390.79
C-5260,24960.31
C-5194,92313.05
C-2742,35558.42
C-31389,46943.1
C-6690,73242.22
C-33992,32165.6
C-11096,30977.84
C-13429,26750.98
C-24475,5458.64
C-17009,134613.54
C-37174,56447.55
C-7529,51628.59
C-48873,0.0
C-28417,0.0
C-22124,14300.52
C-5372,29176.92
C-20616,16492.89
C-6760,15443.02
C-34829,0.0
C-9998,52112.11
C-33290,24787.14
C-6990,45041.61
C-43212,99178.32
C-2205,47461.64
C-46964,148365.77
C-26658,0.0
C-26256,0.0
C-12483,138093.42
C-28528,13241.96
C-14975,100595.14
C-24852,86572.12
C-41305,0.0
C-14017,176632.58
C-36662,0.0
C-35188,9387.5
C-30735,0.0
C-16274,54512.06
C-45736,39990.54
C-3557,66776.99
C-31049,70116.79
C-48292,62302.31
C-25631,102630.04
C-43072,0.0
C-5685,49060.39
C-3504,51633.57
C-2929,83212.66
C-12119,10667.83
C-4764,97659.02
C-42510,64693.58
C-25615,58870.04
C-15496,62592.21
C-31195,0.0
C-27501,13151.74
C-34324,0.0
C-19138,25734.89
C-44493,0.0
C-31379,85505.94
C-1367,120444.18
C-12290,63868.33
C-25843,0.0
C-10542,90014.36
C-28738,46960.85
C-24679,45081.43
C-9744,1300.19
C-42248,49066.58
C-40121,40918.93
C-32178,43018.46
C-43054,1596.17
C-39444,91681.96
C-20718,58629.94
C-18515,57147.02
C-31791,131233.6
C-19582,25524.01
C-32807,48486.94
C-17035,66428.94
C-29766,0.0
C-4511,39762.29
C-10863,49960.21
C-47300,967.19
C-21643,46286.19
C-36413,8071.32
C-36380,190444.62
C-4239,36177.62
C-19373,47344.24
C-4497,14854.08
C-23034,16256.92
C-29364,14776.39
C-11101,35694.22
C-24380,0.0
C-44594,0.0
C-12183,0.0
C-39535,51909.37
C-44300,41245.21
C-45688,0.0
C-7034,65399.88
C-35836,0.0
C-20629,31477.36
C-14853,104766.48
C-39038,89216.93
C-49802,116451.42
C-47295,0.0
C-31417,43669.99
C-5348,42837.35
C-40328,82359.53
C-45788,18176.21
C-11564,23264.86
C-24823,77654.33
C-41030,41988.81
C-30112,22784.16
C-45587,0.0
C-16150,73254.63
C-8157,22467.71
C-49622,0.0
C-34404,63289.34
C-18816,200410.22
C-18199,121972.02
C-17532,28238.9
C-38491,95707.22
C-34018,52969.68
C-44589,0.0
C-49221,25477.94
C-42142,166851.41
C-26029,195127.36
C-15102,10973.68
C-992,82720.25
C-20071,81209.03
C-34713,43115.51
C-5543,111265.78
C-21842,217172.46
C-11953,42774.86
C-3219,54544.92
C-34469,28070.17
C-6781,48465.54
C-43864,698.21
C-25080,49654.52
C-40724,0.0
C-17439,153690.86
C-40595,18381.98
C-4528,42018.83
C-48088,30101.48
C-34537,50495.2
C-45337,66653.05
C-18178,64628.83
C-6289,109605.42
C-6966,111679.07
C-24743,19739.68
C-44366,51489.86
C-30993,0.0
C-35760,168129.04
C-30486,81425.1
C-7367,221480.45
C-10664,0.0
C-29761,154883.86
C-10447,22008.82
C-47614,3968.05
C-1607,126080.65
C-17011,39265.49
C-8053,25269.35
C-21495,133087.69
C-29717,25898.33
C-47024,89683.3
C-28272,53235.79
C-3317,37701.05
C-19325,75251.86
C-33831,176828.57
C-45739,19321.63
C-738,0.0
C-27263,12018.0
C-36712,29685.74
C-22149,85171.02
C-27115,24813.87
C-18402,23700.28
C-37173,114201.2
C-41201,114882.99
C-22938,0.0
C-13997,20679.14
C-6190,88064.06
C-44119,105839.47
